Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,Pb_category,x_pos,predicted_pbcutoff,score,predicted_class,predicted_weights,depth_mid,Pb_avg3,Mo_avg3,Au_avg3,As_avg3,Fe_avg3,Cu_avg3,S_avg3,Zn_avg3,predicted_xgboost
A05258,SOLVE196,1371,1381.0,3.2,0.052,1062.0,53100.0,10.6,2.8,13440.0,22.4,A,1000–2000,109,A,363.7556705882353,A,A,1376.0,887.2666666666665,10.466666666666667,0.04300000000000001,3.533333333333337,50253.333333333336,3.0666666666666687,14726.666666666666,21.933333333333334,A
A05255,SOLVE196,1381,1391.0,2.6,0.052,993.8,41240.0,17.4,3.0,10820.0,22.8,A,500–1000,109,A,342.08272941176466,A,A,1386.0,1146.3333333333333,18.866666666666667,0.060666666666666674,3.000000000000004,49866.666666666664,3.133333333333336,12153.333333333334,24.666666666666668,A
A04549,SOLVE196,1391,1401.0,3.2,0.078,1383.2,55260.0,28.6,3.6,12200.0,28.8,A,1000–2000,109,A,477.15821176470587,A,A,1396.0,1267.4666666666665,24.133333333333336,0.07,2.9333333333333376,46953.333333333336,3.2666666666666693,11353.333333333334,26.866666666666664,A
A04501,SOLVE196,1401,1411.0,3.0,0.08,1425.4,44360.0,26.4,3.2,11040.0,29.0,A,1000–2000,109,A,491.14211764705885,A,A,1406.0,1189.2666666666667,21.666666666666668,0.05866666666666668,3.000000000000004,53246.666666666664,3.3333333333333357,14673.333333333334,28.533333333333335,A
A06915,SOLVE196,1411,1421.0,2.8,0.018,759.2,60120.0,10.0,3.2,20780.0,27.8,A,500–1000,109,A,260.41750588235294,A,A,1416.0,921.4,14.399999999999999,0.04866666666666667,3.2666666666666706,53126.666666666664,3.000000000000003,15900.0,26.2,A
A05393,SOLVE196,1421,1431.0,4.0,0.048,579.6,54900.0,6.8,2.6,15880.0,21.8,A,500–1000,109,A,198.15962352941176,A,A,1426.0,627.2666666666665,7.733333333333333,0.031333333333333345,3.2666666666666706,58206.666666666664,3.2666666666666693,15826.666666666666,28.600000000000005,A
A06298,SOLVE196,1431,1441.0,3.0,0.028,543.0,59600.0,6.4,4.0,10820.0,36.2,A,500–1000,109,A,185.8429176470588,A,A,1436.0,615.6666666666666,8.533333333333333,0.038666666666666676,3.533333333333337,58580.0,3.3333333333333357,10520.0,31.133333333333336,A
A05694,SOLVE196,1441,1451.0,3.6,0.04,724.4,61240.0,12.4,3.4,4860.0,35.4,A,500–1000,109,A,248.84988235294117,A,A,1446.0,797.5333333333332,14.200000000000001,0.04733333333333334,3.3333333333333375,58053.333333333336,3.8000000000000025,9013.333333333334,37.06666666666666,A
A04623,SOLVE196,1451,1461.0,3.4,0.074,1125.2,53320.0,23.8,4.0,11360.0,39.6,A,1000–2000,109,A,388.06569411764707,A,A,1456.0,917.9999999999999,15.4,0.04933333333333334,3.533333333333337,58186.666666666664,3.200000000000003,10220.0,36.800000000000004,A
A05973,SOLVE196,1461,1471.0,3.6,0.034,904.4,60000.0,10.0,2.2,14440.0,35.4,A,500–1000,109,A,309.7522823529412,A,A,1466.0,1014.7999999999998,16.9,0.054000000000000006,3.500000000000006,56660.0,3.100000000000004,12900.0,37.5,A
A07694,SOLVE197,151,161.0,10.4,0.01,203.2,41780.0,1.4,9.8,340.0,71.4,B,100–250,110,A,66.93364705882352,A,A,156.0,222.39999999999998,1.4,0.009000000000000001,9.4,45360.0,16.0,430.0,126.9,B
A07940,SOLVE197,161,171.0,8.4,0.008,241.6,48940.0,1.4,22.2,520.0,182.4,B,100–250,110,A,80.55209411764704,A,A,166.0,158.9333333333333,1.2666666666666666,0.006833333333333334,8.733333333333334,50433.333333333336,12.133333333333333,306.6666666666667,111.06666666666668,B
A08789,SOLVE197,171,181.0,7.4,0.0025,32.0,60580.0,1.0,4.4,60.0,79.4,B,<100,110,B,9.214588235294118,B,B,176.0,108.86666666666667,1.1333333333333333,0.0065,7.8,55886.666666666664,10.333333333333334,213.33333333333334,114.93333333333335,B
A07812,SOLVE197,181,191.0,7.6,0.009,53.0,58140.0,1.0,4.4,60.0,83.0,B,<100,110,B,16.328752941176468,B,B,186.0,65.93333333333334,1.0,0.008833333333333334,8.0,58700.0,4.666666666666667,130.0,78.33333333333333,B
A07216,SOLVE197,191,201.0,9.0,0.015,112.8,57380.0,1.0,5.2,270.0,72.6,B,100–250,110,B,36.369882352941175,B,B,196.0,69.26666666666667,1.0,0.013333333333333334,10.800000000000002,55086.666666666664,5.2,196.66666666666666,79.33333333333333,B
A07150,SOLVE197,201,211.0,15.8,0.016,42.0,49740.0,1.0,6.0,260.0,82.4,B,<100,110,B,10.454776470588234,B,B,206.0,58.666666666666664,1.0,0.015,14.0,54213.333333333336,6.3999999999999995,1193.3333333333333,82.73333333333333,B
A07311,SOLVE197,211,221.0,17.2,0.014,21.2,55520.0,1.0,8.0,3050.0,93.2,B,<100,110,B,2.9955764705882344,B,B,216.0,116.26666666666667,1.1333333333333333,0.016333333333333335,18.400000000000002,52886.666666666664,12.0,2643.3333333333335,161.33333333333334,B
A06901,SOLVE197,221,231.0,22.2,0.019,285.6,53400.0,1.4,22.0,4620.0,308.4,B,250–500,110,A,91.99416470588234,A,A,226.0,145.66666666666666,1.2666666666666666,0.020666666666666667,21.0,51180.0,21.0,3256.6666666666665,187.53333333333333,B
A06283,SOLVE197,231,241.0,23.6,0.029,130.2,44620.0,1.4,33.0,2100.0,161.0,B,100–250,110,B,38.61487058823529,B,B,236.0,173.79999999999998,1.2666666666666666,0.01966666666666667,23.266666666666666,46380.0,21.2,2726.6666666666665,178.6,B
A07569,SOLVE197,241,251.0,24.0,0.011,105.6,41120.0,1.0,8.6,1460.0,66.4,B,100–250,110,B,30.030305882352934,B,B,246.0,114.8,1.5333333333333332,0.018333333333333333,30.733333333333334,43406.666666666664,21.599999999999998,2340.0,128.86666666666667,B
A07215,SOLVE197,251,261.0,44.6,0.015,108.6,44480.0,2.2,23.2,3460.0,159.2,B,100–250,110,B,25.976941176470586,B,B,256.0,100.93333333333332,1.4000000000000001,0.011666666666666665,32.06666666666667,45833.333333333336,30.333333333333332,2633.3333333333335,168.53333333333333,B
A07811,SOLVE197,261,271.0,27.6,0.009,88.6,51900.0,1.0,59.2,2980.0,280.0,B,<100,110,B,23.298164705882346,B,B,266.0,96.06666666666666,1.9333333333333336,0.024666666666666667,51.46666666666667,48813.333333333336,32.4,4506.666666666667,300.0,B
A05367,SOLVE197,271,281.0,82.2,0.05,91.0,50060.0,2.6,14.8,7080.0,460.8,B,<100,110,B,10.33176470588235,B,B,276.0,163.46666666666667,1.5333333333333332,0.022999999999999996,44.26666666666667,49200.0,27.533333333333335,4100.0,284.59999999999997,B
A07692,SOLVE197,281,291.0,23.0,0.01,310.8,45640.0,1.0,8.6,2240.0,113.0,B,250–500,110,A,100.29835294117646,A,A,286.0,208.9333333333333,1.5999999999999999,0.02666666666666666,46.46666666666667,48286.666666666664,9.466666666666667,3986.6666666666665,214.46666666666667,B
A06849,SOLVE197,291,301.0,34.2,0.02,225.0,49160.0,1.2,5.0,2640.0,69.6,B,100–250,110,A,68.17082352941176,A,A,296.0,183.66666666666666,1.1333333333333333,0.011999999999999997,25.266666666666662,48066.666666666664,5.333333333333333,3040.0,87.93333333333334,B
A08342,SOLVE197,301,311.0,18.6,0.006,15.2,49400.0,1.2,2.4,4240.0,81.2,B,<100,110,B,0.6270117647058815,B,B,306.0,97.2666666666667,1.2,0.010999999999999996,25.266666666666662,49220.0,4.533333333333333,3800.0,82.66666666666667,B
A08095,SOLVE197,311,321.0,23.0,0.007,51.6,49100.0,1.2,6.2,4520.0,97.2,B,<100,110,B,11.907199999999998,B,B,316.0,101.46666666666668,1.5999999999999999,0.0066666666666666645,25.999999999999996,47486.666666666664,6.333333333333333,4046.6666666666665,91.0,B
A08094,SOLVE197,321,331.0,36.4,0.007,237.6,43960.0,2.4,10.4,3380.0,94.6,B,100–250,110,A,72.15190588235295,A,A,326.0,120.33333333333336,1.6666666666666667,0.005499999999999998,31.066666666666663,44466.666666666664,9.266666666666667,3373.3333333333335,87.06666666666668,B
A08778,SOLVE197,331,341.0,33.8,0.0025,71.8,40340.0,1.4,11.2,2220.0,69.4,B,<100,110,B,16.04517647058823,B,B,336.0,113.60000000000001,1.5999999999999999,0.0039999999999999975,31.066666666666663,43800.0,11.0,2766.6666666666665,85.33333333333333,B
A08776,SOLVE197,341,351.0,23.0,0.0025,31.4,47100.0,1.0,11.4,2700.0,92.0,B,<100,110,B,4.972235294117646,B,B,346.0,38.13333333333335,1.1333333333333335,0.003666666666666664,23.33333333333333,43160.0,12.933333333333332,2186.6666666666665,107.26666666666667,B
A08340,SOLVE197,351,361.0,13.2,0.006,11.2,42040.0,1.0,16.2,1640.0,160.4,B,<100,110,B,0.6176000000000001,B,B,356.0,33.066666666666684,1.0,0.029166666666666664,18.999999999999996,45360.0,12.4,2006.6666666666667,188.66666666666666,B
A04525,SOLVE197,361,371.0,20.8,0.079,56.6,46940.0,1.0,9.6,1680.0,313.6,B,<100,110,B,14.153694117647056,B,B,366.0,125.93333333333335,1.0,0.03266666666666666,36.06666666666666,51200.0,9.533333333333333,3606.6666666666665,176.0666666666667,B
A07383,SOLVE197,371,381.0,74.2,0.013,310.0,64620.0,1.0,2.8,7500.0,54.2,B,250–500,110,A,86.7742117647059,A,A,376.0,325.3333333333333,1.1333333333333335,0.049666666666666665,139.93333333333334,65106.666666666664,5.666666666666667,15573.333333333334,142.53333333333333,B
A05108,SOLVE197,381,391.0,324.8,0.057,609.4,83760.0,1.4,4.6,37540.0,59.8,B,500–1000,110,A,124.15425882352939,A,A,386.0,320.2666666666667,2.733333333333333,0.025666666666666667,143.66666666666666,67720.0,3.7999999999999994,18813.333333333332,56.0,B
A08092,SOLVE197,391,401.0,32.0,0.007,41.4,54780.0,5.8,4.0,11400.0,54.0,B,<100,110,B,7.07190588235294,B,B,396.0,222.00000000000003,3.466666666666667,0.023333333333333334,128.8,55213.333333333336,5.866666666666666,20246.666666666668,46.26666666666667,B
A08334,SOLVE197,401,411.0,29.6,0.006,15.2,27100.0,3.2,9.0,11800.0,25.0,B,<100,110,B,-1.796517647058825,B,B,406.0,22.200000000000035,4.466666666666667,0.006666666666666667,45.199999999999996,50640.0,5.666666666666667,16920.0,48.46666666666667,B
A08089,SOLVE197,411,421.0,74.0,0.007,10.0,70040.0,4.4,4.0,27560.0,66.4,B,<100,110,B,-14.80809411764706,B,B,416.0,137.80000000000004,4.6000000000000005,0.011666666666666667,52.26666666666667,42526.666666666664,5.866666666666667,19446.666666666668,37.46666666666667,B
A06719,SOLVE197,421,431.0,53.2,0.022,388.2,30440.0,6.2,4.6,18980.0,21.0,B,250–500,110,A,119.99237647058823,A,A,426.0,162.26666666666668,5.533333333333334,0.01333333333333333,55.53333333333333,42366.666666666664,5.2,20773.333333333332,38.46666666666667,B
A07566,SOLVE197,431,441.0,39.4,0.011,88.6,26620.0,6.0,7.0,15780.0,28.0,B,<100,110,B,21.303247058823526,B,B,436.0,188.6666666666667,5.333333333333333,0.015333333333333332,49.46666666666667,37153.333333333336,5.0,18526.666666666668,58.333333333333336,B
A07379,SOLVE197,441,451.0,55.8,0.013,89.2,54400.0,3.8,3.4,20820.0,126.0,B,<100,110,B,16.797741176470588,B,B,446.0,86.00000000000004,3.6666666666666665,0.010333333333333333,47.86666666666667,44673.333333333336,4.333333333333333,18300.0,81.93333333333334,B
A08086,SOLVE197,451,461.0,48.4,0.007,80.2,53000.0,1.2,2.6,18300.0,91.8,B,<100,110,B,15.090729411764707,B,B,456.0,86.13333333333337,2.266666666666667,0.013333333333333334,52.133333333333326,52260.0,3.1999999999999997,17200.0,99.2,B
A06844,SOLVE197,461,471.0,52.2,0.02,89.0,49380.0,1.8,3.6,12480.0,79.8,B,<100,110,B,17.23905882352941,B,B,466.0,87.33333333333337,1.4666666666666668,0.011333333333333334,47.06666666666667,49273.333333333336,4.0,13066.666666666666,84.73333333333333,B
A08084,SOLVE197,471,481.0,40.6,0.007,92.8,45440.0,1.4,5.8,8420.0,82.6,B,<100,110,B,21.450729411764705,B,B,476.0,101.80000000000003,1.666666666666667,0.011000000000000001,49.6,45873.333333333336,5.6000000000000005,11133.333333333334,80.93333333333332,B
A08311,SOLVE197,481,491.0,56.0,0.006,123.6,42800.0,1.8,7.4,12500.0,80.4,B,100–250,110,B,28.05759999999999,B,B,486.0,92.13333333333337,1.6000000000000003,0.006333333333333333,49.86666666666667,41053.333333333336,6.666666666666667,10813.333333333334,71.06666666666666,B
A08308,SOLVE197,491,501.0,53.0,0.006,60.0,34920.0,1.6,6.8,11520.0,50.2,B,<100,110,B,7.092894117647057,B,B,496.0,350.3333333333333,3.2000000000000006,0.11233333333333334,54.866666666666674,41086.666666666664,6.333333333333333,13573.333333333334,60.06666666666667,B
A01956,SOLVE197,501,511.0,55.6,0.325,867.4,45540.0,6.2,4.8,16700.0,49.6,B,500–1000,110,A,282.91999999999996,A,A,506.0,366.1333333333334,3.2000000000000006,0.115,58.46666666666667,43433.333333333336,6.2,19000.0,50.93333333333334,B
A07304,SOLVE197,511,521.0,66.8,0.014,171.0,49840.0,1.8,7.0,28780.0,53.0,B,100–250,110,A,41.43557647058823,B,B,516.0,363.6666666666667,3.2000000000000006,0.11633333333333334,63.93333333333334,48646.666666666664,5.199999999999999,26366.666666666668,44.199999999999996,B
A07678,SOLVE197,521,531.0,69.4,0.01,52.6,50560.0,1.6,3.8,33620.0,30.0,B,<100,110,B,0.32423529411764584,B,B,526.0,156.73333333333338,1.6666666666666667,0.012000000000000002,65.39999999999999,49433.333333333336,4.933333333333334,31200.0,41.73333333333334,B
A07483,SOLVE197,531,541.0,60.0,0.012,246.6,47900.0,1.6,4.0,9707.850977903374,42.2,B,100–250,110,A,68.9457882352941,A,A,536.0,141.13333333333335,1.5333333333333334,0.016,61.333333333333336,50293.333333333336,4.133333333333333,24670.0,46.666666666666664,B
A06476,SOLVE197,541,551.0,54.6,0.026,124.2,52420.0,1.4,4.6,15720.0,67.8,B,100–250,110,B,28.543717647058827,B,B,546.0,209.66666666666666,1.5999999999999999,0.015,58.53333333333333,46193.333333333336,4.933333333333333,12150.0,54.333333333333336,B
A08080,SOLVE197,551,561.0,61.0,0.007,258.2,38260.0,1.8,6.2,8580.0,53.0,B,250–500,110,A,72.68602352941174,A,A,556.0,197.33333333333337,1.4666666666666668,0.013666666666666667,51.26666666666667,41846.666666666664,5.066666666666667,10093.333333333334,59.599999999999994,B
A07928,SOLVE197,561,571.0,38.2,0.008,209.6,34860.0,1.2,4.4,5980.0,58.0,B,100–250,110,A,61.87915294117647,A,A,566.0,167.26666666666668,1.6666666666666667,0.008666666666666666,45.866666666666674,37280.0,5.066666666666667,9833.333333333334,46.46666666666667,B
A07559,SOLVE197,571,581.0,38.4,0.011,34.0,38720.0,2.0,4.6,14940.0,28.4,B,<100,110,B,2.0867764705882346,B,B,576.0,226.80000000000004,1.5333333333333332,0.012666666666666666,46.333333333333336,38893.333333333336,4.3999999999999995,10380.0,83.2,B
A06898,SOLVE197,581,591.0,62.4,0.019,436.8,43100.0,1.4,4.2,10220.0,163.2,B,250–500,110,A,133.1753411764706,A,A,586.0,161.80000000000004,1.7999999999999998,0.010833333333333334,38.46666666666666,43453.333333333336,4.133333333333334,9266.666666666666,80.60000000000001,B
A08709,SOLVE197,591,601.0,14.6,0.0025,14.6,48540.0,2.0,3.6,2640.0,50.2,B,<100,110,B,1.6263529411764712,B,B,596.0,177.3333333333334,1.6666666666666667,0.008,35.0,47426.666666666664,3.8666666666666667,6120.0,88.73333333333333,B
A08706,SOLVE197,601,611.0,28.0,0.0025,80.6,50640.0,1.6,3.8,5500.0,52.8,B,<100,110,B,20.591058823529405,B,B,606.0,306.40000000000003,1.5333333333333332,0.004333333333333334,20.066666666666666,51146.666666666664,3.866666666666667,5353.333333333333,77.53333333333333,B
A07921,SOLVE197,611,621.0,17.6,0.008,824.0,54260.0,1.0,4.2,7920.0,129.6,B,500–1000,110,A,276.7873882352941,A,A,616.0,433.3333333333333,1.5333333333333332,0.0075,28.53333333333333,51193.333333333336,3.6,8533.333333333334,88.33333333333333,B
A07477,SOLVE197,621,631.0,40.0,0.012,395.4,48680.0,2.0,2.8,12180.0,82.6,B,250–500,110,A,124.97402352941175,A,A,626.0,533.1333333333333,1.5999999999999999,0.013999999999999999,30.400000000000002,51693.333333333336,3.1333333333333333,10813.333333333334,95.53333333333335,B
A06717,SOLVE197,631,641.0,33.6,0.022,380.0,52140.0,1.8,2.4,12340.0,74.4,B,250–500,110,A,121.33590588235293,A,A,636.0,301.9333333333334,1.5999999999999999,0.015,34.4,45126.666666666664,2.4000000000000004,9686.666666666666,81.66666666666667,B
A07553,SOLVE197,641,651.0,29.6,0.011,130.4,34560.0,1.0,2.0,4540.0,88.0,B,100–250,110,B,37.04207058823529,B,B,646.0,221.9333333333334,1.2666666666666666,0.014333333333333335,33.733333333333334,42413.333333333336,2.4000000000000004,8133.333333333333,68.53333333333335,B
A07665,SOLVE197,651,661.0,38.0,0.01,155.4,40540.0,1.0,2.8,7520.0,43.2,B,100–250,110,B,43.397176470588235,B,B,656.0,238.66666666666674,1.3333333333333333,0.024999999999999998,33.06666666666666,41580.0,2.533333333333333,9213.333333333334,56.06666666666666,B
A05220,SOLVE197,661,671.0,31.6,0.054,430.2,49640.0,2.0,2.8,15580.0,37.0,B,250–500,110,A,139.0289882352941,A,A,666.0,268.2666666666667,1.4000000000000001,0.025000000000000005,40.13333333333333,44893.333333333336,2.6666666666666665,10193.333333333334,40.06666666666667,B
A07551,SOLVE197,671,681.0,50.8,0.011,219.2,44500.0,1.2,2.4,7480.0,40.0,B,100–250,110,A,61.893835294117636,A,A,676.0,273.6666666666667,1.5999999999999999,0.023666666666666666,35.46666666666667,46086.666666666664,2.4000000000000004,12306.666666666666,36.86666666666667,B
A08268,SOLVE197,681,691.0,24.0,0.006,171.6,44120.0,1.6,2.0,13860.0,33.6,B,100–250,110,A,52.67407058823528,B,B,686.0,181.06666666666675,1.3333333333333333,0.007666666666666669,31.533333333333335,39546.666666666664,2.2,10113.333333333334,33.733333333333334,B
A08262,SOLVE197,691,701.0,19.8,0.006,152.4,30020.0,1.2,2.2,9000.0,27.6,B,100–250,110,B,47.12583529411764,B,B,696.0,137.46666666666673,1.3333333333333333,0.006333333333333336,20.46666666666667,36813.333333333336,2.1333333333333337,10633.333333333334,32.4,B
A08057,SOLVE197,701,711.0,17.6,0.007,88.4,36300.0,1.2,2.2,9040.0,36.0,B,<100,110,B,25.860141176470588,B,B,706.0,114.53333333333342,1.1333333333333335,0.017333333333333336,17.6,35173.333333333336,2.4000000000000004,7960.0,33.06666666666667,B
A05765,SOLVE197,711,721.0,15.4,0.039,102.8,39200.0,1.0,2.8,5840.0,35.6,B,100–250,110,B,31.306164705882352,B,B,716.0,113.60000000000007,1.0666666666666667,0.02466666666666667,18.2,41193.333333333336,2.9333333333333336,8973.333333333334,33.666666666666664,B
A06351,SOLVE197,721,731.0,21.6,0.028,149.6,48080.0,1.0,3.8,12040.0,29.4,B,100–250,110,B,45.66644705882352,B,B,726.0,222.53333333333342,1.3333333333333333,0.044000000000000004,46.6,49066.666666666664,3.6666666666666665,12680.0,39.86666666666667,B
A04857,SOLVE197,731,741.0,102.8,0.065,415.2,59920.0,2.0,4.4,20160.0,54.6,B,250–500,110,A,115.48517647058823,A,A,736.0,238.6000000000001,1.3999999999999997,0.034,48.06666666666667,53873.333333333336,3.466666666666667,11680.0,41.333333333333336,B
A07783,SOLVE197,741,751.0,19.8,0.009,151.0,53620.0,1.2,2.2,2840.0,40.0,B,100–250,110,B,46.648752941176475,B,B,746.0,415.2000000000001,1.8666666666666665,0.04900000000000001,45.6,52613.333333333336,2.8000000000000007,9960.0,44.4,B
A04650,SOLVE197,751,761.0,14.2,0.073,679.4,44300.0,2.4,1.8,6880.0,38.6,B,500–1000,110,A,228.64197647058822,A,A,756.0,280.7333333333334,1.5333333333333332,0.03,15.266666666666666,41333.333333333336,2.2000000000000006,3773.3333333333335,40.333333333333336,B
A07906,SOLVE197,761,771.0,11.8,0.008,11.8,26080.0,1.0,2.6,1600.0,42.4,B,<100,110,B,1.1850352941176472,B,B,766.0,262.8000000000001,2.2666666666666666,0.029333333333333336,16.866666666666667,40460.0,2.4000000000000004,6406.666666666667,40.53333333333333,B
A08044,SOLVE197,771,781.0,24.6,0.007,97.2,51000.0,3.4,2.8,10740.0,40.6,B,<100,110,B,27.516611764705882,B,B,776.0,79.60000000000008,2.733333333333333,0.007000000000000005,36.26666666666667,46440.0,3.133333333333334,8600.0,45.20000000000001,B
A08247,SOLVE197,781,791.0,72.4,0.006,129.8,62240.0,3.8,4.0,13460.0,52.6,B,100–250,110,B,26.351717647058823,B,B,786.0,150.53333333333342,3.0,0.007000000000000005,44.4,53766.666666666664,3.8000000000000003,11093.333333333334,44.46666666666667,B
A07901,SOLVE197,791,801.0,36.2,0.008,224.6,48060.0,1.8,4.6,9080.0,40.2,B,100–250,110,A,67.64150588235293,A,A,796.0,149.80000000000007,2.1999999999999997,0.010000000000000005,41.2,50320.0,3.8000000000000007,8480.0,43.666666666666664,B
A07126,SOLVE197,801,811.0,15.0,0.016,95.0,40660.0,1.0,2.8,2900.0,38.2,B,<100,110,B,28.744188235294114,B,B,806.0,133.1333333333334,1.2666666666666666,0.013333333333333338,21.533333333333335,43513.333333333336,3.4,4686.666666666667,39.06666666666667,B
A07124,SOLVE197,811,821.0,13.4,0.016,79.8,41820.0,1.0,2.8,2080.0,38.8,B,<100,110,B,23.97242352941176,B,B,816.0,63.200000000000074,1.0,0.016,24.266666666666666,45280.0,4.0,3993.3333333333335,41.6,B
A07123,SOLVE197,821,831.0,44.4,0.016,14.8,53360.0,1.0,6.4,7000.0,47.8,B,<100,110,B,-6.227576470588235,B,B,826.0,87.7333333333334,1.5999999999999999,0.019000000000000006,43.46666666666666,49020.0,98.0,6780.0,175.46666666666667,B
A06506,SOLVE197,831,841.0,72.6,0.025,168.6,51880.0,2.8,284.8,11260.0,439.8,B,100–250,110,A,39.329411764705874,B,B,836.0,107.7333333333334,6.466666666666666,0.01966666666666667,47.53333333333333,49660.0,98.66666666666667,7340.0,175.0,B
A06971,SOLVE197,841,851.0,25.6,0.018,139.8,43740.0,15.6,4.8,3760.0,37.4,B,100–250,110,B,44.37750588235294,B,B,846.0,179.9333333333334,6.6000000000000005,0.017333333333333336,44.73333333333333,53133.333333333336,98.73333333333333,7893.333333333333,174.0666666666667,B
A07771,SOLVE197,851,861.0,36.0,0.009,231.4,63780.0,1.4,6.6,8660.0,45.0,B,100–250,110,A,69.92875294117646,A,A,856.0,160.1333333333334,6.0,0.013666666666666669,24.46666666666667,50006.666666666664,4.133333333333333,4420.0,36.86666666666667,A
A07288,SOLVE197,861,871.0,11.8,0.014,109.2,42500.0,1.0,1.0,840.0,28.2,B,100–250,110,B,34.41675294117647,B,B,866.0,156.00000000000009,1.133333333333334,0.010000000000000004,20.2,54966.666666666664,3.1999999999999997,3746.6666666666665,38.266666666666666,B
A08027,SOLVE197,871,881.0,12.8,0.007,127.4,58620.0,1.0,2.0,1740.0,41.6,B,100–250,110,B,40.36602352941176,B,B,876.0,188.60000000000005,1.0,0.012666666666666672,19.066666666666666,53766.666666666664,3.8666666666666667,2406.6666666666665,44.0,B
A07035,SOLVE197,881,891.0,32.6,0.017,329.2,60180.0,1.0,8.6,4640.0,62.2,B,250–500,110,A,104.09261176470588,A,A,886.0,203.73333333333343,1.133333333333334,0.011000000000000005,23.400000000000002,57320.0,4.666666666666667,3353.3333333333335,47.06666666666667,B
A07766,SOLVE197,891,901.0,24.8,0.009,154.6,53160.0,1.4,3.4,3680.0,37.4,B,100–250,110,B,46.62522352941176,B,B,896.0,207.00000000000009,1.333333333333334,0.015333333333333338,32.06666666666666,56780.0,6.333333333333333,5866.666666666667,47.06666666666666,B
A06828,SOLVE197,901,911.0,38.8,0.02,137.2,57000.0,1.6,7.0,9280.0,41.6,B,100–250,110,B,37.10964705882352,B,B,906.0,185.06666666666675,1.333333333333334,0.012000000000000004,39.03333333333333,57266.666666666664,5.3999999999999995,8306.666666666666,42.86666666666667,B
A08021,SOLVE197,911,921.0,53.5,0.007,263.4,61640.0,1.0,5.8,11960.0,49.6,B,250–500,110,A,76.23190588235293,A,A,916.0,188.20000000000005,1.333333333333334,0.009833333333333338,48.5,60466.666666666664,6.666666666666667,10453.333333333334,51.46666666666667,B
A08567,SOLVE197,921,931.0,53.2,0.0025,164.0,62760.0,1.4,7.2,10120.0,63.2,B,100–250,110,A,42.48047058823529,B,B,926.0,158.53333333333342,1.133333333333334,0.005166666666666671,45.43333333333334,60100.0,5.3999999999999995,8866.666666666666,55.93333333333334,B
A08206,SOLVE197,931,941.0,29.6,0.006,48.2,55900.0,1.0,3.2,4520.0,55.0,B,<100,110,B,8.996423529411762,B,B,936.0,135.33333333333343,1.133333333333334,0.003666666666666672,34.2,58673.333333333336,4.6,5700.0,57.866666666666674,B
A08561,SOLVE197,941,951.0,19.8,0.0025,193.8,57360.0,1.0,3.4,2460.0,55.4,B,100–250,110,A,61.2075294117647,A,A,946.0,108.46666666666677,1.0,0.003666666666666671,20.26666666666667,55533.333333333336,3.0,2806.6666666666665,51.26666666666666,B
A08559,SOLVE197,951,961.0,11.4,0.0025,83.4,53340.0,1.0,2.4,1440.0,43.4,B,<100,110,B,25.715764705882354,B,B,956.0,138.2000000000001,1.0,0.004000000000000004,18.133333333333333,51853.333333333336,2.733333333333333,2426.6666666666665,44.4,B
A08009,SOLVE197,961,971.0,23.2,0.007,137.4,44860.0,1.0,2.4,3380.0,34.4,B,100–250,110,B,41.08602352941176,B,B,966.0,118.66666666666676,1.0,0.006500000000000005,16.799999999999997,47980.0,2.4666666666666663,3626.6666666666665,35.13333333333333,B
A07627,SOLVE197,971,981.0,15.8,0.01,135.2,45740.0,1.0,2.6,6060.0,27.6,B,100–250,110,B,42.251294117647056,B,B,976.0,173.46666666666678,1.0,0.006500000000000005,20.333333333333332,50166.666666666664,2.9333333333333336,7466.666666666667,34.6,B
A08550,SOLVE197,981,991.0,22.0,0.0025,247.8,59900.0,1.0,3.8,12960.0,41.8,B,100–250,110,A,79.06164705882352,A,A,986.0,171.06666666666675,1.2666666666666673,0.011166666666666672,23.2,51933.333333333336,3.6,8220.0,37.13333333333333,B
A06754,SOLVE197,991,1001.0,31.8,0.021,130.2,50160.0,1.8,4.4,5640.0,42.0,B,100–250,110,B,36.575717647058816,B,B,996.0,274.13333333333344,1.4000000000000006,0.027500000000000007,32.93333333333334,55126.666666666664,3.9333333333333336,9366.666666666666,40.73333333333333,B
A05048,SOLVE197,1001,1011.0,45.0,0.059,444.4,55320.0,1.4,3.6,9500.0,38.4,B,250–500,110,A,140.27934117647058,A,A,1006.0,228.13333333333344,1.4000000000000006,0.031000000000000003,30.86666666666667,52773.333333333336,3.266666666666666,6500.0,38.333333333333336,B
A07349,SOLVE197,1011,1021.0,15.8,0.013,109.8,52840.0,1.0,1.8,4360.0,34.6,B,100–250,110,B,33.585976470588236,B,B,1016.0,255.60000000000005,1.533333333333334,0.029,40.26666666666667,59673.333333333336,13.399999999999999,8820.0,62.53333333333333,A
A07194,SOLVE197,1021,1031.0,60.0,0.015,212.6,70860.0,2.2,34.8,12600.0,114.6,B,100–250,110,A,57.47341176470589,A,A,1026.0,171.26666666666677,1.5333333333333339,0.010166666666666671,34.2,58620.0,13.266666666666666,8646.666666666666,61.46666666666666,B
